name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Pemalang, Indonesia",2026-05-01T00:00:00,24.9,24.9,23.2,90.29,0.6,100,rain,0,0,9,1.1,167.7,1013,100,24.1,0,0,0,10,"Rain, Overcast",rain,
"Pemalang, Indonesia",2026-05-01T01:00:00,25.2,25.2,23.3,89.23,0.2,0,rain,0,0,11.2,0.7,186.7,1012,100,24.1,0,0,0,10,Overcast,cloudy,
"Pemalang, Indonesia",2026-05-01T02:00:00,25,25,23.3,90.3,0.7,100,rain,0,0,11.9,1.8,157.5,1011,100,24.1,0,0,0,10,"Rain, Overcast",rain,
"Pemalang, Indonesia",2026-05-01T03:00:00,24.8,24.8,23.1,90.29,0.7,100,rain,0,0,13,2.9,169.1,1011,100,24.1,0,0,0,3,"Rain, Overcast",rain,
"Pemalang, Indonesia",2026-05-01T04:00:00,24.7,24.7,23.3,91.93,0.5,100,rain,0,0,14,2.5,164.5,1011,99.6,24.1,0,0,0,10,"Rain, Overcast",rain,
"Pemalang, Indonesia",2026-05-01T05:00:00,24.4,24.4,23,91.91,0.4,100,rain,0,0,14,3.2,175,1011,100,24.1,0,0,0,10,"Rain, Overcast",rain,
"Pemalang, Indonesia",2026-05-01T06:00:00,24.5,24.5,23.1,91.92,0.3,100,rain,0,0,14.8,5.4,174.3,1012,90.4,24.1,0.9,0,0,3,"Rain, Overcast",rain,
"Pemalang, Indonesia",2026-05-01T07:00:00,25,25,23.7,92.5,0.1,0,rain,0,0,17.6,6.1,168.4,1012,82.8,24.1,58.5,0.2,1,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-01T08:00:00,26.9,29.8,24,84.16,0,0,,0,0,19.4,6.1,161.5,1013,55.4,24.1,254.6,0.9,3,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-01T09:00:00,27.8,31.1,23.4,77.01,0.1,0,rain,0,0,22,6.5,144.1,1013,32.1,24.1,340.6,1.2,3,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-01T10:00:00,28.3,31.9,23.4,74.79,0.1,0,rain,0,0,21.2,6.8,140,1013,19.2,24.1,357.1,1.3,4,10,Clear,clear-day,
"Pemalang, Indonesia",2026-05-01T11:00:00,29,33.1,23.6,72.69,0.2,0,rain,0,0,20.2,5.8,131.3,1012,32.8,24.1,600.4,2.2,6,30,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-01T12:00:00,29.8,34.7,24,71.1,0.2,0,rain,0,0,22.7,4,122.6,1011,27.3,24.1,661,2.4,7,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-01T13:00:00,30.7,36.3,24.3,68.75,0.6,100,rain,0,0,25.6,2.5,110.3,1010,39.6,20.6,688.9,2.5,7,30,"Rain, Partially cloudy",rain,
"Pemalang, Indonesia",2026-05-01T14:00:00,28.6,32.7,23.9,75.75,3.3,100,rain,0,0,28.8,4.3,103.7,1009,70,24.1,589.9,2.1,6,30,"Rain, Partially cloudy",rain,
"Pemalang, Indonesia",2026-05-01T15:00:00,28.4,32,23.4,74.36,1.7,100,rain,0,0,28.4,2.2,119.1,1009,84.9,15.4,511.5,1.8,5,30,"Rain, Partially cloudy",rain,
"Pemalang, Indonesia",2026-05-01T16:00:00,27.8,31.2,23.6,77.94,0,0,rain,0,0,18.4,1.8,148.5,1008,87.6,14,274,1,3,30,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-01T17:00:00,27.3,30.4,23.7,80.74,0,0,rain,0,0,15.8,1.1,199.4,1009,94.3,18.2,130.2,0.5,1,30,Overcast,cloudy,
"Pemalang, Indonesia",2026-05-01T18:00:00,27,30,24,83.67,0,0,rain,0,0,14.8,1.8,203.3,1009,93.9,24.1,12.5,0,0,10,Overcast,cloudy,
"Pemalang, Indonesia",2026-05-01T19:00:00,26.8,29.7,24.3,86.2,0,0,,0,0,14.8,2.9,198.5,1010,99,24.1,0,0,0,10,Overcast,cloudy,
"Pemalang, Indonesia",2026-05-01T20:00:00,27.3,30.8,24.4,84.21,0.1,0,rain,0,0,14,4,203,1010,83.7,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-05-01T21:00:00,27.1,30.4,24.5,85.71,0,0,,0,0,13.7,4.7,193.8,1011,65.8,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-05-01T22:00:00,26.7,26.7,24.4,87.23,0,0,,0,0,13.3,4.3,190.9,1011,71.6,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-05-01T23:00:00,26.1,26.1,24.4,90.37,0,0,,0,0,13,4.7,180.3,1011,62.9,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-05-02T00:00:00,26,26,23.8,87.69,0.1,0,rain,0,0,13.7,4.7,175.1,1011,57.8,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-05-02T01:00:00,25.8,25.8,24.1,90.35,0,0,,0,0,13.7,5,173,1010,46.7,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-05-02T02:00:00,25,25,23.6,91.95,0,0,,0,0,16.2,4.7,164.5,1010,41.1,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-05-02T03:00:00,24.5,24.5,23.5,94.17,0.1,0,rain,0,0,16.2,4,146,1009,46.9,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-05-02T04:00:00,24.6,24.6,23.2,91.93,0,0,,0,0,15.8,3.2,119,1009,57.3,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-05-02T05:00:00,25,25,23.2,89.76,0.1,0,rain,0,0,16.2,3.6,123.4,1009,59.2,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-05-02T06:00:00,24.8,24.8,23.2,90.83,0,0,,0,0,13,4,147.8,1010,39.4,24.1,1.6,0,0,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-02T07:00:00,25.5,25.5,23.5,88.72,0,0,,0,0,13.3,4,158.3,1010,44.4,24.1,81.2,0.3,1,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-02T08:00:00,27.2,30.2,23.7,81.22,0,0,,0,0,13,2.9,153.3,1011,47.5,24.1,264.1,1,3,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-02T09:00:00,28.8,33.1,24,75.33,0,0,,0,0,13,1.8,111.1,1011,54.6,24.1,454.3,1.6,5,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-02T10:00:00,29.6,34.6,24.2,72.79,0.1,0,rain,0,0,16.6,3.6,11.1,1011,59.3,24.1,566.6,2,6,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-02T11:00:00,29.6,34.7,24.3,73.23,0.2,0,rain,0,0,20.2,5.4,20,1011,66.8,21.1,702.6,2.5,7,30,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-02T12:00:00,29.2,34.5,24.8,77.21,0.2,0,rain,0,0,23.4,6.5,9.3,1010,71,19.8,839.1,3,8,30,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-02T13:00:00,29.7,35.6,25,75.92,0.3,100,rain,0,0,23.4,7.2,358.6,1009,79.9,20.5,736.2,2.7,7,30,"Rain, Partially cloudy",rain,
"Pemalang, Indonesia",2026-05-02T14:00:00,28.8,33.6,24.5,77.62,0.5,100,rain,0,0,21.2,5.8,350.8,1008,83.3,24.1,540.4,1.9,5,30,"Rain, Partially cloudy",rain,
"Pemalang, Indonesia",2026-05-02T15:00:00,28.1,32.2,24.3,79.88,0.1,0,rain,0,0,15.8,5,357.4,1008,73.9,5.3,461.5,1.7,5,30,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-02T16:00:00,27.3,30.5,24,82.21,0.6,100,rain,0,0,14.8,2.9,352.6,1008,78.2,20.3,249.2,0.9,2,30,"Rain, Partially cloudy",rain,
"Pemalang, Indonesia",2026-05-02T17:00:00,27.1,30.7,25,88.31,1.8,100,rain,0,0,12.6,1.8,337.6,1009,77.7,20.9,125.8,0.5,1,30,"Rain, Partially cloudy",rain,
"Pemalang, Indonesia",2026-05-02T18:00:00,26.3,26.3,24.9,92.02,1.8,100,rain,0,0,13,2.5,183.1,1009,75.7,24.1,10.5,0,0,30,"Rain, Partially cloudy",rain,
"Pemalang, Indonesia",2026-05-02T19:00:00,26.6,26.6,24.7,89.33,0.1,0,rain,0,0,10.8,4,167.5,1009,66.2,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-05-02T20:00:00,24.5,24.5,23.7,95.31,0,0,,0,0,11.2,3.2,165.8,1010,62.7,21.4,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-05-02T21:00:00,24.3,24.3,23.5,95.3,0,0,,0,0,10.1,3.2,167.4,1011,59.2,22.8,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-05-02T22:00:00,24.8,24.8,23.7,93.62,0,0,,0,0,9.4,3.2,175.1,1011,54.8,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-05-02T23:00:00,24.8,24.8,24,95.32,0,0,,0,0,8.6,3.6,175.9,1011,63,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-05-03T00:00:00,24.8,24.8,24.2,96.47,0.1,0,rain,0,0,9,3.2,163.1,1011,63,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-05-03T01:00:00,25.1,25.1,23.9,93.07,0.4,100,rain,0,0,10.8,4.3,138.3,1010,74.5,24.1,0,0,0,10,"Rain, Partially cloudy",rain,
"Pemalang, Indonesia",2026-05-03T02:00:00,24.6,24.6,22.9,90.27,0.1,0,rain,0,0,11.5,4.7,137.7,1010,90.4,24.1,0,0,0,10,Overcast,cloudy,
"Pemalang, Indonesia",2026-05-03T03:00:00,24.4,24.4,23,91.91,0.4,100,rain,0,0,10.8,4.7,145,1010,90.7,24.1,0,0,0,10,"Rain, Overcast",rain,
"Pemalang, Indonesia",2026-05-03T04:00:00,24.7,24.7,23.2,91.38,0.1,0,rain,0,0,12.6,5,140.4,1009,87.7,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-05-03T05:00:00,25.6,25.6,23.9,90.34,0,0,,0,0,13.3,4,146.7,1009,54,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-05-03T06:00:00,25.4,25.4,24.2,93.08,0,0,,0,0,11.5,3.6,166.2,1010,46.7,24.1,1.3,0,0,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-03T07:00:00,25.9,25.9,24.2,90.36,0,0,,0,0,13,4,165.5,1011,41.5,24.1,78.9,0.3,1,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-03T08:00:00,26.7,26.7,24.3,86.71,0,0,,0,0,15.1,4.3,160.9,1011,48.6,24.1,249.3,0.9,2,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-03T09:00:00,28,32.3,24.7,82.29,0.1,0,rain,0,0,15.5,2.5,136.7,1011,59,24.1,425.2,1.5,4,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-03T10:00:00,28.8,34.2,25.2,80.93,0.1,0,rain,0,0,17.3,1.8,38.8,1012,54.3,20.9,537.4,1.9,5,30,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-03T11:00:00,29.8,35.3,24.6,73.7,0.2,0,rain,0,0,23.8,4,15.2,1011,61.7,23,719,2.6,7,30,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-03T12:00:00,28.7,33.3,24.4,77.6,1.2,100,rain,0,0,25.6,7.2,11.5,1010,55.4,8.4,657,2.4,7,30,"Rain, Partially cloudy",rain,
"Pemalang, Indonesia",2026-05-03T13:00:00,29.8,36.2,25.4,77.3,1.4,100,rain,0,0,25.9,7.9,11.1,1009,63.3,20.4,735.6,2.6,7,30,"Rain, Partially cloudy",rain,
"Pemalang, Indonesia",2026-05-03T14:00:00,28.6,33.3,24.6,79,0.3,100,rain,0,0,22,8.6,18.7,1008,59.2,19,556.4,2,6,30,"Rain, Partially cloudy",rain,
"Pemalang, Indonesia",2026-05-03T15:00:00,28.9,34.3,25.1,79.99,2.5,100,rain,0,0,22,7.9,37.7,1008,74.1,19,408.8,1.5,4,30,"Rain, Partially cloudy",rain,
"Pemalang, Indonesia",2026-05-03T16:00:00,28.8,34.3,25.3,81.42,0.6,100,rain,0,0,20.5,7.2,52.3,1008,82.2,24.1,253,0.9,3,30,"Rain, Partially cloudy",rain,
"Pemalang, Indonesia",2026-05-03T17:00:00,28.3,33.4,25.3,83.81,0.4,100,rain,0,0,16.2,3.6,55.5,1009,92.7,24.1,108.2,0.4,1,30,"Rain, Overcast",rain,
"Pemalang, Indonesia",2026-05-03T18:00:00,28,32,24.3,80.35,0.6,100,rain,0,0,13.3,3.2,109.7,1010,87.1,24.1,8.4,0,0,10,"Rain, Partially cloudy",rain,
"Pemalang, Indonesia",2026-05-03T19:00:00,26.8,29.8,24.5,87.24,0.2,0,rain,0,0,13.7,2.9,115,1011,80.2,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-05-03T20:00:00,26.5,26.5,24.2,87.21,0.2,0,rain,0,0,14.8,2.9,75.6,1011,81.3,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-05-03T21:00:00,26.3,26.3,24.5,89.85,0.1,0,rain,0,0,12.6,2.5,67.6,1012,78.9,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-05-03T22:00:00,26.2,26.2,24.2,88.77,0.1,0,rain,0,0,11.5,1.8,101.1,1012,88.7,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-05-03T23:00:00,26.4,26.4,24.8,90.94,0.1,0,rain,0,0,10.4,1.8,138.8,1012,91.7,24.1,0,0,0,10,Overcast,cloudy,
"Pemalang, Indonesia",2026-05-04T00:00:00,26.5,26.5,25.1,92.03,0.1,0,rain,0,0,10.4,1.8,169.3,1012,96.9,24.1,0,0,0,10,Overcast,cloudy,
"Pemalang, Indonesia",2026-05-04T01:00:00,26.1,26.1,25,93.67,0.1,0,rain,0,0,10.8,2.5,221.3,1011,99,24.1,0,0,0,10,Overcast,cloudy,
"Pemalang, Indonesia",2026-05-04T02:00:00,25.2,25.2,24.5,95.91,0,0,,0,0,9.7,3.2,206.7,1011,98.7,24.1,0,0,0,10,Overcast,cloudy,
"Pemalang, Indonesia",2026-05-04T03:00:00,25.4,25.4,24.7,95.91,0,0,,0,0,10.4,4.3,189.1,1010,98.4,24.1,0,0,0,10,Overcast,cloudy,
"Pemalang, Indonesia",2026-05-04T04:00:00,25.4,25.4,24.7,95.91,0,0,,0,0,11.5,4,186.4,1010,94.1,24.1,0,0,0,10,Overcast,cloudy,
"Pemalang, Indonesia",2026-05-04T05:00:00,25.6,25.6,24.3,92.54,0,0,,0,0,11.9,3.2,133.5,1010,96.9,24.1,0,0,0,10,Overcast,cloudy,
"Pemalang, Indonesia",2026-05-04T06:00:00,25.5,25.5,23.7,89.79,0.4,100,rain,0,0,11.9,4.3,103.1,1011,98,24.1,1.2,0,0,0,"Rain, Overcast",rain,
"Pemalang, Indonesia",2026-05-04T07:00:00,25.9,25.9,24.1,89.82,0.2,0,rain,0,0,14,5.4,122.5,1012,99.4,24.1,57.8,0.2,1,10,Overcast,cloudy,
"Pemalang, Indonesia",2026-05-04T08:00:00,26.9,30.1,24.7,87.77,0.1,0,rain,0,0,14.8,2.9,153.1,1012,100,24.1,206,0.7,2,10,Overcast,cloudy,
"Pemalang, Indonesia",2026-05-04T09:00:00,28,32.6,25.1,84.28,0.1,0,rain,0,0,15.5,2.2,67.7,1013,100,24.1,321.1,1.2,3,10,Overcast,cloudy,
"Pemalang, Indonesia",2026-05-04T10:00:00,28.6,33.2,24.4,78.06,0.6,100,rain,0,0,17.6,2.5,51.7,1013,100,24.1,454.4,1.6,5,30,"Rain, Overcast",rain,
"Pemalang, Indonesia",2026-05-04T11:00:00,29.3,34.8,24.9,77.23,0.7,100,rain,0,0,18.7,4.3,6.2,1012,100,19.2,576.4,2.1,6,30,"Rain, Overcast",rain,
"Pemalang, Indonesia",2026-05-04T12:00:00,27.8,31.6,24.2,80.8,2.1,100,rain,0,0,20.9,6.8,22,1011,100,19,503.8,1.8,5,30,"Rain, Overcast",rain,
"Pemalang, Indonesia",2026-05-04T13:00:00,27.4,31.2,24.7,85.23,2.3,100,rain,0,0,22.7,7.2,35,1010,100,24.1,486.6,1.8,5,30,"Rain, Overcast",rain,
"Pemalang, Indonesia",2026-05-04T14:00:00,27.1,30.4,24.5,85.71,1.6,100,rain,0,0,18.7,5.8,4.5,1010,99.4,18.9,301.7,1.1,3,30,"Rain, Overcast",rain,
"Pemalang, Indonesia",2026-05-04T15:00:00,28.1,32.8,25.1,83.79,0.2,0,rain,0,0,16.6,5,31.8,1009,100,3.4,253.2,0.9,3,30,Overcast,cloudy,
"Pemalang, Indonesia",2026-05-04T16:00:00,25.9,25.9,23.5,86.63,0.2,0,rain,0,0,12.6,1.8,4.1,1010,99.6,5.4,143.8,0.5,1,30,Overcast,cloudy,
"Pemalang, Indonesia",2026-05-04T17:00:00,24.6,24.6,22.7,89.18,0.2,0,rain,0,0,13,1.1,265.2,1010,99.4,4.3,79.6,0.3,1,10,Overcast,cloudy,
"Pemalang, Indonesia",2026-05-04T18:00:00,24.4,24.4,22.5,89.17,0.1,0,rain,0,0,11.2,2.5,289.6,1011,100,7.8,7.1,0,0,10,Overcast,cloudy,
"Pemalang, Indonesia",2026-05-04T19:00:00,24.8,24.8,23.2,90.83,0,0,rain,0,0,11.2,2.2,306.3,1012,100,4.5,0,0,0,10,Overcast,cloudy,
"Pemalang, Indonesia",2026-05-04T20:00:00,24.9,24.9,23.2,90.29,0.2,0,rain,0,0,13,1.8,325.6,1012,100,4.3,0,0,0,10,Overcast,cloudy,
"Pemalang, Indonesia",2026-05-04T21:00:00,24.8,24.8,23.2,90.83,0.1,0,rain,0,0,11.9,1.4,64.8,1012,100,14.8,0,0,0,10,Overcast,cloudy,
"Pemalang, Indonesia",2026-05-04T22:00:00,24.8,24.8,23.6,93.05,0,0,,0,0,10.1,1.8,104,1012,100,17.3,0,0,0,10,Overcast,cloudy,
"Pemalang, Indonesia",2026-05-04T23:00:00,24.8,24.8,23.8,94.18,0,0,,0,0,9,2.5,92.8,1012,98.7,20.6,0,0,0,10,Overcast,cloudy,
"Pemalang, Indonesia",2026-05-05T00:00:00,25,25,24,94.19,0,0,,0,0,9,1.8,102.3,1011,99.1,22.3,0,0,0,10,Overcast,cloudy,
"Pemalang, Indonesia",2026-05-05T01:00:00,24.9,24.9,24,94.75,0,0,,0,0,9,1.4,96.4,1011,98.8,24.1,0,0,0,10,Overcast,cloudy,
"Pemalang, Indonesia",2026-05-05T02:00:00,24.4,24.4,23.5,94.73,0,0,,0,0,8.3,1.8,101.6,1010,96.4,24.1,0,0,0,10,Overcast,cloudy,
"Pemalang, Indonesia",2026-05-05T03:00:00,24.9,24.9,23.8,93.62,0,0,,0,0,9,2.5,113.4,1010,95.9,24.1,0,0,0,10,Overcast,cloudy,
"Pemalang, Indonesia",2026-05-05T04:00:00,24.8,24.8,23.8,94.18,0,0,,0,0,9.7,2.9,131.6,1010,74.4,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-05-05T05:00:00,25,25,23.8,93.06,0,0,,0,0,10.1,2.5,144.5,1010,61,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-05-05T06:00:00,24.9,24.9,23.9,94.18,0,0,,0,0,10.1,2.5,154.3,1010,57.2,24.1,1.7,0,0,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-05T07:00:00,25.5,25.5,24.1,91.98,0,0,,0,0,11.2,2.9,158.8,1011,55.9,24.1,95.7,0.3,1,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-05T08:00:00,26.5,26.5,24.4,88.26,0,0,,0,0,11.5,2.2,148.3,1011,52.3,24.1,315.7,1.1,3,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-05T09:00:00,27.8,31.9,24.6,82.76,0,0,,0,0,12.2,2.2,74.7,1012,44.6,24.1,516.9,1.9,5,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-05T10:00:00,28.9,33.6,24.3,76.25,0.1,0,rain,0,0,15.8,4.7,44.1,1012,62.8,24.1,656.1,2.4,7,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-05T11:00:00,29,33.4,23.9,74.01,0.1,0,rain,0,0,19.1,5.8,28.7,1011,75.6,24.1,721.3,2.6,7,30,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-05T12:00:00,29.1,33.4,23.8,73.14,0.3,100,rain,0,0,20.5,6.1,24.6,1010,87.3,23,675.9,2.4,7,30,"Rain, Partially cloudy",rain,
"Pemalang, Indonesia",2026-05-05T13:00:00,29.3,34,24.1,73.62,0.3,100,rain,0,0,21.6,7.6,21.5,1009,80.9,19.5,656.9,2.4,7,30,"Rain, Partially cloudy",rain,
"Pemalang, Indonesia",2026-05-05T14:00:00,29.2,33.8,24,73.6,0.4,100,rain,0,0,20.9,8.3,7.4,1009,87.6,20.7,562.6,2,6,30,"Rain, Partially cloudy",rain,
"Pemalang, Indonesia",2026-05-05T15:00:00,29.5,34.8,24.6,74.99,0.5,100,rain,0,0,21.6,5.4,20.9,1009,92.2,20.8,479.4,1.7,5,30,"Rain, Overcast",rain,
"Pemalang, Indonesia",2026-05-05T16:00:00,28.1,32.1,24.1,78.93,1.2,100,rain,0,0,19.8,2.9,5.8,1009,93,24.1,290.1,1,3,30,"Rain, Overcast",rain,
"Pemalang, Indonesia",2026-05-05T17:00:00,28,32.2,24.5,81.32,1.6,100,rain,0,0,13.7,0.7,103.9,1009,86.6,12.9,100.9,0.4,1,30,"Rain, Partially cloudy",rain,
"Pemalang, Indonesia",2026-05-05T18:00:00,26.1,26.1,23.6,86.13,0.9,100,rain,0,0,7.2,2.5,227.8,1010,84.6,24.1,11.2,0,0,10,"Rain, Partially cloudy",rain,
"Pemalang, Indonesia",2026-05-05T19:00:00,26,26,24.5,91.46,0.7,100,rain,0,0,8.3,2.5,190.1,1011,87.3,7.7,0,0,0,10,"Rain, Partially cloudy",rain,
"Pemalang, Indonesia",2026-05-05T20:00:00,25.9,25.9,24.6,92.55,0.7,100,rain,0,0,11.2,2.2,174.4,1011,98.7,5,0,0,0,10,"Rain, Overcast",rain,
"Pemalang, Indonesia",2026-05-05T21:00:00,26.1,26.1,24.2,89.3,0.5,100,rain,0,0,9.7,1.4,200.5,1012,99,20,0,0,0,10,"Rain, Overcast",rain,
"Pemalang, Indonesia",2026-05-05T22:00:00,26.2,26.2,24.5,90.38,0.2,0,rain,0,0,10.4,1.8,207.8,1012,99.4,13.2,0,0,0,10,Overcast,cloudy,
"Pemalang, Indonesia",2026-05-05T23:00:00,26.3,26.3,24.5,89.85,0,0,,0,0,9,1.8,200.8,1012,99.1,24.1,0,0,0,10,Overcast,cloudy,
"Pemalang, Indonesia",2026-05-06T00:00:00,26.3,26.3,24.8,91.48,0,0,,0,0,7.9,2.2,201,1012,98.2,24.1,0,0,0,10,Overcast,cloudy,
"Pemalang, Indonesia",2026-05-06T01:00:00,26.4,26.4,25,92.03,0,0,,0,0,10.1,2.9,201.9,1011,97.2,22.8,0,0,0,10,Overcast,cloudy,
"Pemalang, Indonesia",2026-05-06T02:00:00,26.1,26.1,24.7,92.01,0,0,,0,0,10.8,3.2,191.5,1010,96.5,20.6,0,0,0,10,Overcast,cloudy,
"Pemalang, Indonesia",2026-05-06T03:00:00,26,26,24.7,92.56,0,0,,0,0,11.2,2.9,185.7,1010,98.1,24.1,0,0,0,10,Overcast,cloudy,
"Pemalang, Indonesia",2026-05-06T04:00:00,26,26,24.9,93.67,0,0,,0,0,12.2,2.9,180.2,1010,93.6,24.1,0,0,0,10,Overcast,cloudy,
"Pemalang, Indonesia",2026-05-06T05:00:00,26.1,26.1,25.1,94.24,0,0,,0,0,12.6,2.9,159,1010,79.3,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-05-06T06:00:00,26,26,25.1,94.79,0,0,,0,0,12.6,3.2,172.4,1011,55.3,24.1,1.8,0,0,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-06T07:00:00,26.6,26.6,25,90.95,0,0,,0,0,13.3,3.2,173.8,1011,36.7,24.1,98.3,0.4,1,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-06T08:00:00,27.1,30.1,23.8,82.19,0,0,,0,0,14,2.9,157.1,1011,28.6,24.1,318.1,1.1,3,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-06T09:00:00,28.3,32,23.5,75.25,0.1,0,rain,0,0,13.7,2.2,100.3,1011,31.4,24.1,520.5,1.9,5,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-06T10:00:00,29.2,33.3,23.4,70.99,0.2,0,rain,0,0,16.2,3.2,69.8,1011,40.7,24.1,707.9,2.5,7,30,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-06T11:00:00,29.9,34.7,23.9,70.27,0.2,0,rain,0,0,17.3,4,49.8,1010,46.4,22.9,798.2,2.9,8,30,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-06T12:00:00,29.6,34.4,24,71.92,0.3,100,rain,0,0,18,4.7,47.4,1009,54.1,23,842.9,3,8,30,"Rain, Partially cloudy",rain,
"Pemalang, Indonesia",2026-05-06T13:00:00,29.5,34,23.7,71.04,0.4,100,rain,0,0,18,5.8,44.1,1008,56,23.9,765.8,2.8,8,30,"Rain, Partially cloudy",rain,
"Pemalang, Indonesia",2026-05-06T14:00:00,29.2,33.4,23.6,71.85,0.2,0,rain,0,0,16.9,6.1,39.7,1008,48.3,23.1,692.7,2.5,7,30,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-06T15:00:00,29.1,33.4,23.8,73.14,0.2,0,rain,0,0,16.2,5.4,48.4,1007,52.8,22.8,505.7,1.8,5,30,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-06T16:00:00,29.3,33.7,23.7,71.87,0.2,0,rain,0,0,13.3,3.2,41.7,1007,63.9,20.6,344.1,1.2,3,30,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-05-06T17:00:00,28.5,32.3,23.6,74.83,0.1,0,rain,0,0,12.2,1.4,322.4,1008,40.5,13,136.1,0.5,1,30,Partially cloudy,partly-cloudy-day,
